Tokenized_Tweet,Corrected_Token
"['kengen', 'banget', 'nonton', 'badminton', 'lagi', 'kangen', 'jantungan', 'nonton', 'badminton', 'kangen', 'teriak', 'ga', 'jls', 'karena', 'lg', 'nonton', 'badminton', 'huhu', 'semoga', 'pandemi', 'covid', 'ini', 'cepat', 'berlalu']","['kengen', 'banget', 'menonton', 'badminton', 'lagi', 'kangen', 'jantungan', 'menonton', 'badminton', 'kangen', 'teriak', 'ga', 'jelas', 'karena', 'lagi', 'menonton', 'badminton', 'huhu', 'semoga', 'pandemi', 'covid', 'ini', 'cepat', 'berlalu']"
"['keluar', 'rumah', 'buat', 'cari', 'makan', 'dan', 'banyak', 'yang', 'berubah', 'halte', 'depan', 'rumah', 'yang', 'selalu', 'penuh', 'sekarang', 'nggak', 'ada', 'orang', 'sama', 'sekali', 'proyek', 'gedung', 'yang', 'selalu', 'ramai', 'sekarang', 'sepi', 'langit', 'yang', 'selalu', 'kotor', 'sekarang', 'bersih', 'covid', 'changes', 'everything']","['keluar', 'rumah', 'buat', 'cari', 'makan', 'dan', 'banyak', 'yang', 'berubah', 'halte', 'depan', 'rumah', 'yang', 'selalu', 'penuh', 'sekarang', 'enggak', 'ada', 'orang', 'sama', 'sekali', 'proyek', 'gedung', 'yang', 'selalu', 'ramai', 'sekarang', 'sepi', 'langit', 'yang', 'selalu', 'kotor', 'sekarang', 'bersih', 'covid', 'changes', 'everything']"
"['tiga', 'kematian', 'covid', 'hari', 'ini', 'menjadikan', 'jumlah', 'kumulatif', 'kes', 'kematian', 'sebanyak', 'kes']","['tiga', 'kematian', 'covid', 'hari', 'ini', 'menjadikan', 'jumlah', 'kumulatif', 'kes', 'kematian', 'sebanyak', 'kes']"
"['dalam', 'penanganan', 'pencegahan', 'dan', 'penyebaran', 'virus', 'covid', 'pemerintah', 'memberikan', 'fasilitas', 'pajak', 'untuk', 'alat', 'kesehatan', 'dan', 'pendukungnya', 'apa', 'saja', 'fasilitasnya', 'simak', 'infografis', 'berikut']","['dalam', 'penanganan', 'pencegahan', 'dan', 'penyebaran', 'virus', 'covid', 'pemerintah', 'memberikan', 'fasilitas', 'pajak', 'untuk', 'alat', 'kesehatan', 'dan', 'pendukungnya', 'apa', 'saja', 'fasilitasnya', 'simak', 'info', 'grafis', 'berikut']"
"['buntut', 'pasien', 'positif', 'covid', 'grobogan', 'keluyuran', 'ke', 'sragen', 'pemkab', 'bakal', 'tes', 'semua', 'warga', 'yang', 'sempat', 'kontak', 'di', 'jagongan', 'tanon', 'dan', 'dokter', 'yang', 'menangani']","['buntut', 'pasien', 'positif', 'covid', 'grobogan', 'keluyuran', 'ke', 'sragen', 'pemerintah', 'kabupaten', 'bakal', 'tes', 'semua', 'warga', 'yang', 'sempat', 'kontak', 'di', 'jagongan', 'tanon', 'dan', 'dokter', 'yang', 'menangani']"
"['fraksi', 'partai', 'gerindra', 'dpr', 'ri', 'memberikan', 'bantuan', 'apd', 'dan', 'masker', 'untuk', 'disebarkan', 'kerumah', 'sakit', 'yang', 'didaerah', 'rawan', 'covid', 'seperti', 'dki', 'jakarta', 'jawa', 'barat', 'banten', 'sumut', 'dan', 'sulsel', 'alhamdulilah']","['fraksi', 'partai', 'gerindra', 'dewan', 'perwakilan', 'rakyat', 'di', 'memberikan', 'bantuan', 'apd', 'dan', 'masker', 'untuk', 'disebarkan', 'ke', 'rumah', 'sakit', 'yang', 'di', 'daerah', 'rawan', 'covid', 'seperti', 'daerah', 'khusus', 'ibukota', 'jakarta', 'jawa', 'barat', 'banten', 'sumatra', 'utara', 'dan', 'sulawesi', 'selatan', 'alhamdulillah']"
"['bright', 'side', 'from', 'covid', 'situation', 'uda', 'ga', 'minum', 'dan', 'ngerokok', 'lagi', 'sebulan', 'semoga', 'bs', 'lanjut', 'biasa', 'kalo', 'buka', 'puasa', 'ramadhan', 'bnykan', 'di', 'kantor', 'atau', 'ga', 'bukber', 'sama', 'tmn', 'jrg', 'bgt', 'di', 'rumah', 'smoga', 'covid', 'ilang', 'pas', 'ramadan', 'makes', 'me', 'realize', 'family', 'is', 'the', 'most', 'important', 'things']","['bright', 'side', 'from', 'covid', 'situation', 'uda', 'ga', 'minum', 'dan', 'ngerokok', 'lagi', 'sebulan', 'semoga', 'bs', 'lanjut', 'biasa', 'kalo', 'buka', 'puasa', 'ramadan', 'bnykan', 'di', 'kantor', 'atau', 'ga', 'buka', 'bersama', 'sama', 'teman', 'jarang', 'bgt', 'di', 'rumah', 'smoga', 'covid', 'hilang', 'cocok', 'ramadan', 'makes', 'saya', 'realize', 'famili', 'is', 'the', 'paling', 'important', 'berpikir']"
"['kejadian', 'di', 'semarang', 'yang', 'bikin', 'sedih', 'seorang', 'perawat', 'yang', 'ngurus', 'pasien', 'covid', 'meninggal', 'kemudian', 'jenazahnya', 'ditolak', 'tempat', 'oleh', 'warga', 'akhirnya', 'dikembalikan', 'ke', 'rs', 'dapet', 'info', 'langsung', 'dari', 'wali', 'santri', 'yang', 'ibunya', 'juga', 'perawat', 'pasien', 'covid']","['kejadian', 'di', 'semarang', 'yang', 'membuat', 'sedih', 'seorang', 'perawat', 'yang', 'mengurus', 'pasien', 'covid', 'meninggal', 'kemudian', 'jenazahnya', 'ditolak', 'tempat', 'oleh', 'warga', 'akhirnya', 'dikembalikan', 'ke', 'rumah', 'sakit', 'dapat', 'info', 'langsung', 'dari', 'wali', 'santri', 'yang', 'ibunya', 'juga', 'perawat', 'pasien', 'covid']"
"['menggunakan', 'kajian', 'perubatan', 'berkaitan', 'gunting', 'rambut', 'tapi', 'dalam', 'masa', 'yang', 'sama', 'memperlekehkan', 'kadar', 'infeksipenyebaran', 'covid']","['menggunakan', 'kajian', 'perubatan', 'berkaitan', 'gunting', 'rambut', 'tapi', 'dalam', 'masa', 'yang', 'sama', 'memperlekehkan', 'kadar', 'infeksipenyebaran', 'covid']"
"['rapid', 'yang', 'ada', 'sekarang', 'mendeteksi', 'antibodi', 'tubuh', 'kita', 'bukan', 'keberadaan', 'virus', 'dalam', 'tubuh', 'kita', 'kalo', 'gejala', 'klinis', 'dan', 'pemeriksaan', 'lab', 'dicurigai', 'covid', 'tapi', 'rapid', 'negatif', 'biasanya', 'akan', 'di', 'rapid', 'ulang', 'hari', 'ke', 'kalo', 'ga', 'salah', 'pemeriksaan', 'yang', 'akurat', 'ya', 'swab', 'tapi', 'ya', 'gitu']","['rapid', 'yang', 'ada', 'sekarang', 'mendeteksi', 'antibodi', 'tubuh', 'kita', 'bukan', 'keberadaan', 'virus', 'dalam', 'tubuh', 'kita', 'kalo', 'gejala', 'klinis', 'dan', 'pemeriksaan', 'lab', 'dicurigai', 'covid', 'tapi', 'rapid', 'negatif', 'biasanya', 'akan', 'di', 'rapid', 'ulang', 'hari', 'ke', 'kalo', 'ga', 'salah', 'pemeriksaan', 'yang', 'akurat', 'ya', 'swab', 'tapi', 'ya', 'gitu']"
"['api', 'asmara', 'yang', 'dahulu', 'pernah', 'membara', 'semakin', 'hangat', 'bagai', 'ciuman', 'yang', 'pertama', 'detak', 'jantungku', 'seakan', 'ikut', 'irama', 'karna', 'terlena', 'oleh', 'pesona', 'alunan', 'covid', 'dangdut']","['api', 'asmara', 'yang', 'dahulu', 'pernah', 'membara', 'semakin', 'hangat', 'bagai', 'ciuman', 'yang', 'pertama', 'detak', 'jantungku', 'seakan', 'ikut', 'irama', 'karna', 'terlena', 'oleh', 'pesona', 'alunan', 'covid', 'dangdut']"
"['tak', 'hanya', 'sampai', 'disitu', 'saja', 'bawaslu', 'kabupaten', 'magetan', 'juga', 'memberi', 'bantuan', 'sembako', 'dan', 'masker', 'kami', 'harapkan', 'apa', 'yang', 'kita', 'berikan', 'bisa', 'bermanfaat', 'dan', 'membantu', 'mengurangi', 'beban', 'masyarakat', 'yang', 'terdampak', 'wabah', 'covid', 'kata', 'hendrad']","['tak', 'hanya', 'sampai', 'di', 'situ', 'saja', 'badan', 'pengawas', 'pemilihan', 'umum', 'kabupaten', 'magetan', 'juga', 'memberi', 'bantuan', 'sembako', 'dan', 'masker', 'kami', 'harapkan', 'apa', 'yang', 'kita', 'berikan', 'bisa', 'bermanfaat', 'dan', 'membantu', 'mengurangi', 'beban', 'masyarakat', 'yang', 'terdampak', 'wabah', 'covid', 'kata', 'hendrad']"
"['puasa', 'time', 'pkp', 'ni', 'sendu', 'sangat', 'ke', 'sebab', 'tak', 'boleh', 'nak', 'buka', 'kt', 'luar', 'tak', 'dapat', 'pergi', 'bazar', 'tak', 'dapat', 'terawih', 'dekat', 'masjid', 'duduk', 'je', 'lah', 'diam', 'kat', 'rumah', 'kang', 'terkena', 'covid', 'lagi', 'sendu', 'hidup', 'kau', 'tahu', 'tak', 'mengada']","['puasa', 'time', 'pkp', 'nih', 'sendu', 'sangat', 'ke', 'sebab', 'tak', 'boleh', 'anak', 'buka', 'kita', 'luar', 'tak', 'dapat', 'pergi', 'bazar', 'tak', 'dapat', 'terawih', 'dekat', 'masjid', 'duduk', 'je', 'lah', 'diam', 'kat', 'rumah', 'kang', 'terkena', 'covid', 'lagi', 'sendu', 'hidup', 'kau', 'tahu', 'tak', 'mengada']"
"['antisipasi', 'penyebaran', 'covid', 'ini', 'arahan', 'gubernur', 'jatim']","['antisipasi', 'penyebaran', 'covid', 'ini', 'arahan', 'gubernur', 'jawa', 'timur']"
"['rm', 'talian', 'sokongan', 'emosi', 'dan', 'psikososial', 'covid', 'beroperasi', 'setiap', 'hari', 'pagi', 'petang', 'hubungi', 'atau']","['rm', 'talian', 'sokongan', 'emosi', 'dan', 'psikososial', 'covid', 'beroperasi', 'setiap', 'hari', 'pagi', 'petang', 'hubungi', 'atau']"
"['tgk', 'betapa', 'mudahnya', 'droplet', 'covid', 'untuk', 'merebak', 'dalam', 'kawasan', 'tertutup', 'peraturan', 'mudah', 'musim', 'covid', 'kalau', 'sakit', 'batuk', 'jangan', 'mengada', 'nak', 'keluar', 'tempat', 'org', 'ramai', 'elakkan', 'dari', 'menyentuh', 'muka', 'semasa', 'berada', 'di', 'luar', 'pakai', 'mask', 'semasa', 'diluar', 'dan', 'cuci', 'tangan']","['tegak', 'betapa', 'mudahnya', 'droplet', 'covid', 'untuk', 'merebak', 'dalam', 'kawasan', 'tertutup', 'peraturan', 'mudah', 'musim', 'covid', 'kalau', 'sakit', 'batuk', 'jangan', 'mengada', 'anak', 'keluar', 'tempat', 'org', 'ramai', 'mengelakkan', 'dari', 'menyentuh', 'muka', 'semasa', 'berada', 'di', 'luar', 'pakai', 'mask', 'semasa', 'di', 'luar', 'dan', 'cuci', 'tangan']"
"['achmad', 'yurianto', 'tetap', 'menjaga', 'jarak', 'pada', 'saat', 'kontak', 'sosial', 'hindari', 'kerumunan', 'hindari', 'pertemuanpertemuan', 'yang', 'menghadirkan', 'banyak', 'orang', 'ini', 'penting', 'untuk', 'mencegah', 'penularan', 'covid']","['achmad', 'yurianto', 'tetap', 'menjaga', 'jarak', 'pada', 'saat', 'kontak', 'sosial', 'hindari', 'kerumunan', 'hindari', 'pertemuanpertemuan', 'yang', 'menghadirkan', 'banyak', 'orang', 'ini', 'penting', 'untuk', 'mencegah', 'penularan', 'covid']"
"['sepertinya', 'anak', 'krakatau', 'mengalami', 'gejala', 'covid']","['sepertinya', 'anak', 'krakatau', 'mengalami', 'gejala', 'covid']"
"['kaya', 'covid', 'aja', 'yg', 'lagi', 'terkenal']","['kayak', 'covid', 'aja', 'yg', 'lagi', 'terkenal']"
"['cegah', 'covid', 'dengan', 'tetap', 'di', 'rumah', 'ajah']","['cegah', 'covid', 'dengan', 'tetap', 'di', 'rumah', 'saja']"
"['mantaaap', 'polda', 'jateng', 'proses', 'tiga', 'pelaku', 'penolak', 'pemakaman', 'jenazah', 'covid', 'sudah', 'kami', 'amankan', 'tiga', 'orang', 'yang', 'diduga', 'memprovokasi', 'warga', 'untuk', 'menolak', 'pemakaman', 'jenazah', 'tersebut']","['mantap', 'kepolisian', 'daerah', 'jawa', 'tengah', 'proses', 'tiga', 'pelaku', 'penolak', 'pemakaman', 'jenazah', 'covid', 'sudah', 'kami', 'amankan', 'tiga', 'orang', 'yang', 'diduga', 'memprovokasi', 'warga', 'untuk', 'menolak', 'pemakaman', 'jenazah', 'tersebut']"
"['apa', 'hubungan', 'covid', 'dgn', 'pandemi', 'lainnya', 'apa', 'yang', 'dapat', 'disimpulkan', 'dari', 'peristiwa', 'pandemi', 'yg', 'pernah', 'terjadi', 'di', 'dunia', 'termasuk', 'covid', 'apa', 'hikmah', 'covid', 'yg', 'bisa', 'diambil', 'utk', 'masa', 'mendatang']","['apa', 'hubungan', 'covid', 'dgn', 'pandemi', 'lainnya', 'apa', 'yang', 'dapat', 'disimpulkan', 'dari', 'peristiwa', 'pandemi', 'yg', 'pernah', 'terjadi', 'di', 'dunia', 'termasuk', 'covid', 'apa', 'hikmah', 'covid', 'yg', 'bisa', 'diambil', 'utk', 'masa', 'mendatang']"
"['sumbang', 'barangan', 'keperluan', 'serta', 'risalah', 'covid']","['sumbang', 'barangan', 'keperluan', 'serta', 'risalah', 'covid']"
"['sehatsehat', 'mas', 'semoga', 'covid', 'ini', 'lekas', 'usai', 'agar', 'ekonomi', 'pulih', 'kembali']","['sehatsehat', 'mas', 'semoga', 'covid', 'ini', 'lekas', 'usai', 'agar', 'ekonomi', 'pulih', 'kembali']"
"['w', 'tu', 'kadang', 'suka', 'ketawa', 'ngeliat', 'org', 'indo', 'yg', 'ngetwit', 'dgn', 'nada', 'seolah', 'sg', 'salahkelabakan', 'menangani', 'covid', 'smntr', 'dianya', 'gatau', 'keseharian', 'di', 'sg', 'stay', 'jg', 'di', 'indo', 'yg', 'juga', 'nggak', 'lebih', 'baik', 'dlm', 'penanganan', 'covidtp', 'yaudahlah', 'ya', 'biarin', 'aja', 'kalo', 'bs', 'bikin', 'dia', 'feel', 'better', 'kasian']","['gue', 'tu', 'kadang', 'suka', 'tertawa', 'melihat', 'org', 'indonesia', 'yg', 'mentwit', 'dgn', 'nada', 'seolah', 'sg', 'salahkelabakan', 'menangani', 'covid', 'sementara', 'dianya', 'tak', 'tau', 'keseharian', 'di', 'sg', 'stay', 'jg', 'di', 'indonesia', 'yg', 'juga', 'enggak', 'lebih', 'baik', 'dlm', 'penanganan', 'covidtp', 'ya', 'sudahlah', 'ya', 'biarkan', 'aja', 'kalo', 'bs', 'membuat', 'dia', 'feel', 'better', 'kasian']"
"['di', 'tengah', 'masa', 'darurat', 'covid', 'kua', 'tamalate', 'makassar', 'tetap', 'memberikan', 'layanan', 'menikahkan', 'pasangan', 'suamiistri', 'di', 'kantornya']","['di', 'tengah', 'masa', 'darurat', 'covid', 'kua', 'tamalate', 'makassar', 'tetap', 'memberikan', 'layanan', 'menikahkan', 'pasangan', 'suamiistri', 'di', 'kantornya']"
"['kerjasama', 'pengadaan', 'obat', 'covid', 'indonesia', 'dengan', 'jepang', 'dan', 'india', 'pusat', 'siaran', 'pers', 'indonesia']","['kerja', 'sama', 'pengadaan', 'obat', 'covid', 'indonesia', 'dengan', 'jepang', 'dan', 'india', 'pusat', 'siaran', 'pers', 'indonesia']"
"['covid', 'anggota', 'kkm', 'positif', 'setakat', 'april']","['covid', 'anggota', 'kkm', 'positif', 'sepakat', 'april']"
"['operasi', 'nyahkuman', 'di', 'sekitar', 'pekan', 'simunjan', 'cegah', 'penularan', 'covid', 'dapatkan', 'berita', 'penuh', 'di', 'fb']","['operasi', 'nyahkuman', 'di', 'sekitar', 'pekan', 'simunjan', 'cegah', 'penularan', 'covid', 'dapatkan', 'berita', 'penuh', 'di', 'facebook']"
"['penumpang', 'gelap', 'bernama', 'covid']","['penumpang', 'gelap', 'bernama', 'covid']"
"['patroli', 'dialogis', 'personil', 'polsek', 'palu', 'utara', 'melaksanaka', 'giat', 'patroli', 'himbauan', 'dan', 'bagi', 'selebaran', 'maklumat', 'kapolri', 'tentang', 'bahaya', 'dan', 'cara', 'menangkal', 'penyebaran', 'wabah', 'virus', 'corona', 'atau', 'covid', 'di', 'swalayanpasar', 'dan', 'spbukegiatan', 'ini', 'rutin', 'dilakukan', 'oleh', 'polsek', 'palu', 'utara']","['patroli', 'dialogis', 'personil', 'kepolisian', 'sektor', 'palu', 'utara', 'melaksanaka', 'giat', 'patroli', 'himbauan', 'dan', 'bagi', 'selebaran', 'maklumat', 'kepala', 'kepolisian', 'republik', 'indonesia', 'tentang', 'bahaya', 'dan', 'cara', 'menangkal', 'penyebaran', 'wabah', 'virus', 'corona', 'atau', 'covid', 'di', 'swalayanpasar', 'dan', 'spbukegiatan', 'ini', 'rutin', 'dilakukan', 'oleh', 'kepolisian', 'sektor', 'palu', 'utara']"
"['update', 'tanggal', 'april', 'indonesia', 'mengumumkan', 'orang', 'kasus', 'baru', 'covid', 'total', 'orang', 'dalam', 'perawatan', 'orang', 'sembuh', 'orang', 'meninggal', 'dunia', 'orang']","['pembaruan', 'tanggal', 'april', 'indonesia', 'mengumumkan', 'orang', 'kasus', 'baru', 'covid', 'total', 'orang', 'dalam', 'perawatan', 'orang', 'sembuh', 'orang', 'meninggal', 'dunia', 'orang']"
"['jokowi', 'pembatasan', 'sosial', 'dan', 'protokol', 'kesehatan', 'yang', 'ketat', 'sudah', 'kita', 'terapkan', 'untuk', 'mengendalikan', 'penyebaran', 'covid', 'sementara', 'untuk', 'mengurangi', 'dampak', 'perekonomian', 'yang', 'mengikutinya', 'pemerintah', 'mengeluarkan', 'paket', 'insentif', 'ekonomi', 'untuk', 'warga']","['jokowi', 'pembatasan', 'sosial', 'dan', 'protokol', 'kesehatan', 'yang', 'ketat', 'sudah', 'kita', 'terapkan', 'untuk', 'mengendalikan', 'penyebaran', 'covid', 'sementara', 'untuk', 'mengurangi', 'dampak', 'perekonomian', 'yang', 'mengikutinya', 'pemerintah', 'mengeluarkan', 'paket', 'insentif', 'ekonomi', 'untuk', 'warga']"
"['ada', 'posko', 'covid', 'berdiri', 'di', 'sidoarjo', 'dilengkapi', 'fasilitas', 'alat', 'kesehatan', 'dan', 'apd']","['ada', 'posko', 'covid', 'berdiri', 'di', 'sidoarjo', 'dilengkapi', 'fasilitas', 'alat', 'kesehatan', 'dan', 'apd']"
"['ketika', 'dapet', 'obat', 'methylprednisolone', 'dan', 'cefixime', 'ingin', 'rasanya', 'tidak', 'minum', 'itu', 'tapi', 'dokter', 'langsung', 'bilang', 'minumnya', 'de', 'biar', 'cespleng', 'wayahna', 'bisi', 'disangka', 'covid', 'mun', 'gohgoy', 'wae', 'jangan', 'lupa', 'minum', 'air', 'anget', 'kalo', 'bisa', 'l', 'akhirnya', 'minum', 'obat', 'dewa', 'dan', 'bom', 'itu']","['ketika', 'dapat', 'obat', 'methylprednisolone', 'dan', 'cefixime', 'ingin', 'rasanya', 'tidak', 'minum', 'itu', 'tapi', 'dokter', 'langsung', 'bilang', 'minumnya', 'deh', 'biar', 'cespleng', 'wayahna', 'bisi', 'disangka', 'covid', 'mun', 'gohgoy', 'saja', 'jangan', 'lupa', 'minum', 'air', 'hangat', 'kalo', 'bisa', 'l', 'akhirnya', 'minum', 'obat', 'dewa', 'dan', 'bom', 'itu']"
"['sobat', 'kukm', 'tahukah', 'anda', 'bahwa', 'rapat', 'anggota', 'koperasi', 'dapat', 'dilaksanakan', 'melalui', 'media', 'online', 'maupun', 'secara', 'tertulis', 'di', 'saat', 'maraknya', 'penyebaran', 'virus', 'covid', 'ini', 'koperasi', 'tetap', 'dapat', 'melaksanakan', 'rat', 'dengan', 'secara']","['sobat', 'kukm', 'tahukah', 'anda', 'bahwa', 'rapat', 'anggota', 'koperasi', 'dapat', 'dilaksanakan', 'melalui', 'media', 'online', 'maupun', 'secara', 'tertulis', 'di', 'saat', 'maraknya', 'penyebaran', 'virus', 'covid', 'ini', 'koperasi', 'tetap', 'dapat', 'melaksanakan', 'rat', 'dengan', 'secara']"
"['egois', 'bgm', 'kondisi', 'terkini', 'negara', 'adidaya', 'as', 'stlh', 'diserang', 'virus', 'corona', 'rupanya', 'pmerintah', 'as', 'smkin', 'mmprlihatkan', 'wjh', 'asli', 'sikap', 'egois', 'bgitu', 'nyta', 'ditunjukkan', 'bhkn', 'kpd', 'negara', 'tetangga', 'yg', 'tlh', 'brjasa', 'mnyelamatkannya', 'dr', 'msa', 'sulit', 'akibat', 'pandemi', 'covid']","['egois', 'bagaimana', 'kondisi', 'terkini', 'negara', 'adidaya', 'as', 'stlh', 'diserang', 'virus', 'corona', 'rupanya', 'pmerintah', 'as', 'semakin', 'mmprlihatkan', 'wajah', 'asli', 'sikap', 'egois', 'begitu', 'nyata', 'ditunjukkan', 'bahkan', 'kpd', 'negara', 'tetangga', 'yg', 'tlh', 'brjasa', 'mnyelamatkannya', 'dr', 'masa', 'sulit', 'akibat', 'pandemi', 'covid']"
"['punya', 'teman', 'yang', 'usahanya', 'terdampak', 'covid', 'dan', 'psbb', 'mungkin', 'ini', 'bisa', 'membantu']","['punya', 'teman', 'yang', 'usahanya', 'terdampak', 'covid', 'dan', 'psbb', 'mungkin', 'ini', 'bisa', 'membantu']"
"['garagara', 'tiap', 'hari', 'baca', 'berita', 'ttg', 'covid', 'pas', 'mau', 'search', 'lagu', 'kesukaan', 'di', 'google', 'yg', 'terketik', 'secara', 'refleks', 'malah', 'covid', 'mau', 'nge', 'wa', 'temen', 'yg', 'ke', 'ketik', 'malah', 'covid', 'bukannya', 'nama', 'temen', 'gua', 'mau', 'revisi', 'judul', 'artikel', 'lagi', 'refleks', 'ngetik', 'covid', 'covid', 'haunts', 'me']","['gara', 'gara', 'tiap', 'hari', 'baca', 'berita', 'ttg', 'covid', 'cocok', 'mau', 'cari', 'lagu', 'kesukaan', 'di', 'google', 'yg', 'terketik', 'secara', 'refleks', 'malah', 'covid', 'mau', 'nge', 'wa', 'temen', 'yg', 'ke', 'ketik', 'malah', 'covid', 'bukannya', 'nama', 'temen', 'gue', 'mau', 'revisi', 'judul', 'artikel', 'lagi', 'refleks', 'ngetik', 'covid', 'covid', 'haunts', 'saya']"
"['tolong', 'kuarantin', 'kluster', 'kayangan', 'disinibiar', 'malam', 'mimpi', 'kena', 'kusta', 'covid']","['tolong', 'kuarantin', 'kluster', 'kayangan', 'disinibiar', 'malam', 'mimpi', 'kena', 'kusta', 'covid']"
"['yess', 'aku', 'bahkan', 'kmren', 'priksanya', 'ke', 'rs', 'yg', 'nampung', 'pasien', 'covid', 'tp', 'ttep', 'hati', 'sih', 'jaga', 'jarak', 'cuci', 'tangan', 'dst']","['yess', 'aku', 'bahkan', 'kemarin', 'priksanya', 'ke', 'rumah', 'sakit', 'yg', 'nampung', 'pasien', 'covid', 'tetapi', 'tetap', 'hati', 'sih', 'jaga', 'jarak', 'cuci', 'tangan', 'dan', 'seterusnya']"
"['komsos', 'babinsa', 'gubeng', 'edukasi', 'warga', 'cegah', 'penyebaran', 'covid']","['komsos', 'babinsa', 'gubeng', 'edukasi', 'warga', 'cegah', 'penyebaran', 'covid']"
"['ketua', 'bawaslu', 'kabupaten', 'magetan', 'hendrad', 'subiyakto', 'mengatakan', 'pihaknya', 'mengadakan', 'bhakti', 'sosial', 'ini', 'dalam', 'rangka', 'ulang', 'tahun', 'bawaslu', 'yang', 'ke', 'dan', 'membangun', 'solidaritas', 'kebangsaan', 'melawan', 'covid', 'atau', 'virus', 'corona']","['ketua', 'badan', 'pengawas', 'pemilihan', 'umum', 'kabupaten', 'magetan', 'hendrad', 'subiyakto', 'mengatakan', 'pihaknya', 'mengadakan', 'bhakti', 'sosial', 'ini', 'dalam', 'rangka', 'ulang', 'tahun', 'badan', 'pengawas', 'pemilihan', 'umum', 'yang', 'ke', 'dan', 'membangun', 'solidaritas', 'kebangsaan', 'melawan', 'covid', 'atau', 'virus', 'corona']"
"['antisipasi', 'penularan', 'covid', 'polres', 'tanjung', 'balai', 'himbau', 'masyarakat', 'yang', 'masih', 'berkerumun', 'agar', 'kembali', 'kerumah']","['antisipasi', 'penularan', 'covid', 'polisi', 'resor', 'tanjung', 'balai', 'himbau', 'masyarakat', 'yang', 'masih', 'berkerumun', 'agar', 'kembali', 'ke', 'rumah']"
"['ringkasnya', 'positive', 'thinking', 'yang', 'keliru', 'menghadapi', 'covid', 'songolas', 'akibatnya', 'ilusi', 'kontrol', 'ilusi', 'superioritas', 'ilusi', 'kemungkinan']","['ringkasnya', 'positif', 'thinking', 'yang', 'salah', 'menghadapi', 'covid', 'songolas', 'akibatnya', 'ilusi', 'kontrol', 'ilusi', 'superioritas', 'ilusi', 'kemungkinan']"
"['pasien', 'covid', 'jambi', 'diisolasi', 'apakah', 'keluarga', 'gubernur', 'fu']","['pasien', 'covid', 'jambi', 'diisolasi', 'apakah', 'keluarga', 'gubernur', 'fu']"
"['grafik', 'perkembangan', 'kasus', 'covid', 'di', 'kabupaten', 'bantul', 'april']","['grafik', 'perkembangan', 'kasus', 'covid', 'di', 'kabupaten', 'bantul', 'april']"
"['mari', 'bersama', 'kita', 'putus', 'rantai', 'penyebaran', 'virus', 'covid', 'stay', 'home', 'tetap', 'tenang', 'tetap', 'waspada', 'sayangi', 'diri', 'anda', 'dan', 'keluarga', 'anda']","['mari', 'bersama', 'kita', 'putus', 'rantai', 'penyebaran', 'virus', 'covid', 'stay', 'home', 'tetap', 'tenang', 'tetap', 'waspada', 'sayangi', 'diri', 'anda', 'dan', 'keluarga', 'anda']"
"['dicurhatin', 'si', 'pasien', 'covid', 'yg', 'lagi', 'jenuh', 'bete', 'karna', 'harus', 'di', 'ruang', 'isolasi', 'mulu', 'idupnya', 'rebahan', 'main', 'hape', 'makan', 'mandi', 'repeat']","['dicurhatin', 'si', 'pasien', 'covid', 'yg', 'lagi', 'jenuh', 'sebal', 'karna', 'harus', 'di', 'ruang', 'isolasi', 'mulu', 'hidupnya', 'rebahan', 'main', 'telepon', 'genggam', 'makan', 'mandi', 'repeat']"
"['anggota', 'komisi', 'ii', 'minta', 'kepala', 'daerah', 'ambil', 'langkah', 'strategis', 'tangani', 'corona', 'covid', 'news']","['anggota', 'komisi', 'ih', 'meminta', 'kepala', 'daerah', 'ambil', 'langkah', 'strategis', 'tangani', 'corona', 'covid', 'news']"
"['angka', 'positif', 'covid', 'tembus', 'pemerintah', 'masyarakat', 'belum', 'disiplin']","['angka', 'positif', 'covid', 'tembus', 'pemerintah', 'masyarakat', 'belum', 'disiplin']"
"['tapi', 'kalau', 'tersangkut', 'covid', 'mcm', 'mana', 'aku', 'lagi', 'sarankan', 'keluar', 'pakai', 'mask', 'supaya', 'kau', 'tak', 'menyebar', 'dan', 'di', 'sebarkan']","['tapi', 'kalau', 'tersangkut', 'covid', 'macam', 'mana', 'aku', 'lagi', 'menyarankan', 'keluar', 'pakai', 'mask', 'supaya', 'kau', 'tak', 'menyebar', 'dan', 'di', 'sebarkan']"
"['covid', 'ikut', 'memukul', 'perekonomian', 'dan', 'pemerintah', 'pun', 'memberikan', 'stimulus', 'bagi', 'dunia', 'usaha', 'dan', 'industri', 'berapa', 'jumlah', 'umkm', 'di', 'indonesia']","['covid', 'ikut', 'memukul', 'perekonomian', 'dan', 'pemerintah', 'pun', 'memberikan', 'stimulus', 'bagi', 'dunia', 'usaha', 'dan', 'industri', 'berapa', 'jumlah', 'usaha', 'mikro', 'kecil', 'dan', 'menengah', 'di', 'indonesia']"
